SV85	4	0.103645999
SV85	5	0.155468998
SV85	6	0.145597951
SV85	7	0.20975976
SV86	1	0.121085978
SV86	2	0.134247497
SV86	3	0.136879801
SV86	4	0.173732055
SV86	5	0.123718282
SV86	6	0.236907348
SV86	7	0.379051756
SV87	1	0.144776712
SV87	2	0.149602603
SV87	3	0.142363767
SV87	4	0.209926233
SV87	5	0.11582137
SV87	6	0.234055685
SV87	7	0.265423973
SV88	1	0.126130522
SV88	2	0.142582329
SV88	3	0.076103797
SV88	4	0.093879886
SV88	5	0.161942804
SV88	6	0.178371784
SV88	7	0.232352718
SV89	1	0.133259141
SV89	2	0.086371666
SV89	3	0.219630807
SV89	4	0.123388094
SV89	5	0.190017665
SV89	6	0.160404522
SV89	7	0.293663663
SV90	1	0.139512105
SV90	2	0.100027547
SV90	3	0.165835143
SV90	4	0.134247497
SV90	5	0.123718282
SV90	6	0.118453674
SV90	7	0.31324416
SV91	1	0.184589802
SV91	2	0.190183433
SV91	3	0.123059868
SV91	4	0.109075792
SV91	5	0.167808911
SV91	6	0.201370694
SV91	7	0.433506354
SV92	1	0.118564074
SV92	2	0.17658479
SV92	3	0.234605507
SV92	4	0.153881032
SV92	5	0.146313112
SV92	6	0.113518794
SV92	7	0.249741347
SV93	1	0.190731784
SV93	2	0.180421957
SV93	3	0.146915022
SV93	4	0.12629537
SV93	5	0.082478609
SV93	6	0.19330924
SV93	7	0.242280914
SV94	1	0.140389539
SV94	2	0.13380878
SV94	3	0.092130635
SV94	4	0.092130635
SV94	5	0.164518991
SV94	6	0.232520175
SV94	7	0.289553425
SV95	1	0.118563001
SV95	2	0.090210979
SV95	3	0.154647392
SV95	4	0.164957218
SV95	5	0.144337566
SV95	6	0.167534675
SV95	7	0.345379176
SV96	1	0.117904894
SV96	2	0.101398209
SV96	3	0.226377396
SV96	4	0.124979188
SV96	5	0.153276362
SV96	6	0.143843971
SV96	7	0.374937563
SV97	1	0.162708754
SV97	2	0.120262992
SV97	3	0.113188698
SV97	4	0.134411579
SV97	5	0.127337285
SV97	6	0.167424949
SV97	7	0.176857341
SV98	1	0.156841438
SV98	2	0.108363176
SV98	3	0.156841438
SV98	4	0.153989776
SV98	5	0.219578014
SV98	6	0.151138113
SV98	7	0.330792852
SV99	1	0.108252776
SV99	2	0.142801534
SV99	3	0.101343024
SV99	4	0.152014536
SV99	5	0.112859277
SV99	6	0.131285281
SV99	7	0.193473046
SV100	1	0.072388356
SV100	2	0.152015548
SV100	3	0.11582137
SV100	4	0.103756644
SV100	5	0.144776712
SV100	6	0.123060206
SV100	7	0.415026576
SV101	1	0.145323959
SV101	2	0.174388751
SV101	3	0.133698043
SV101	4	0.124978605
SV101	5	0.148230439
SV101	6	0.17729523
SV101	7	0.194734106
SV102	1	0.162215281
SV102	2	0.100685347
SV102	3	0.097888532
SV102	4	0.15102802
SV102	5	0.173402542
SV102	6	0.128653499
SV102	7	0.293665595
