Filename	Syllable	Time(s)
PC71	5	0.11230160273161571
PC71	6	0.1154650281606755
PC71	7	0.2388386198939998
PC72	1	0.094902762871788
PC72	2	0.09173933744272833
PC72	3	0.16766154774015884
PC72	4	0.12495530444785419
PC72	5	0.11071989001708593
PC72	6	0.12337359173332452
PC72	7	0.2166946418905824
PC73	1	0.11868341797140669
PC73	2	0.11519272920754164
PC73	3	0.09250325224241984
PC73	4	0.1309008286449337
PC73	5	0.12217410673527151
PC73	6	0.11519272920754187
PC73	7	0.2076959814499615
PC74	1	0.14579034174397987
PC74	2	0.14039069945716576
PC74	3	0.1673889108912361
PC74	4	0.10619296497400987
PC74	5	0.13139129564580898
PC74	6	0.10079332268719599
PC74	7	0.26638235281616063
PC75	1	0.06108705336763576
PC75	2	0.11519272920754164
PC75	3	0.12566479549913645
PC75	4	0.10122997415208201
PC75	5	0.0645777421315008
PC75	6	0.15184496122812297
PC75	7	0.2408575247066782
PC76	1	0.07777716807330304
PC76	2	0.12681060011951573
PC76	3	0.07439555207011594
PC76	4	0.16231756815298004
PC76	5	0.10990252010358037
PC76	6	0.13526464012748352
PC76	7	0.2367131202230961
PC77	1	0.10090244050064556
PC77	2	0.15135366075096846
PC77	3	0.11301073336072309
PC77	4	0.09888439169063268
PC77	5	0.16749805123107175
PC77	6	0.17355219766111052
PC77	7	0.24216585720154948
PC78	1	0.10941061141400549
PC78	2	0.14649895426621073
PC78	3	0.1687519599775339
PC78	4	0.14649895426621073
PC78	5	0.11682827998444645
PC78	6	0.17431521140536466
PC78	7	0.21140355425756985
PC79	1	0.06086908805736757
PC79	2	0.14879110414023178
PC79	3	0.21304180820078655
PC79	4	0.08961282408445781
PC79	5	0.12850140812110933
PC79	6	0.09130363208605141
PC79	7	0.24009473622628308
PC80	1	0.07526745836396048
PC80	2	0.12108243302028421
PC80	3	0.14071742215870875
PC80	4	0.09653869659725367
PC80	5	0.13580867487410264
PC80	6	0.1161736857356781
PC80	7	0.3272498189737414
PC81	1	0.15217116582278967
PC81	2	0.12599118030489043
PC81	3	0.1161736857356781
PC81	4	0.10308369297672859
PC81	5	0.15053491672792085
PC81	6	0.13089992758949665
PC81	7	0.1783511513406888
PC82	1	0.09981119478699108
PC82	2	0.10799244026133459
PC82	3	0.10471994207159718
PC82	4	0.12435493121002172
PC82	5	0.10962868935620318
PC82	6	0.10144744388185978
PC82	7	0.23561986966109383
PC83	1	0.09817629727527827
PC83	2	0.12108409997284308
PC83	3	0.11453901348782469
PC83	4	0.08835866754775035
PC83	5	0.17998987833801006
PC83	6	0.0932674824115145
PC83	7	0.24544074318819553
PC84	1	0.07908676204578657
PC84	2	0.14393790692333153
PC84	3	0.10913973162318535
PC84	4	0.1075579963822697
PC84	5	0.11863014306867992
PC84	6	0.17240914125981455
PC84	7	0.21037078704179213
PC85	1	0.14508175174813492
PC85	2	0.11606540139850785
PC85	3	0.12217410673527151
PC85	4	0.09926646172240805
PC85	5	0.12828281207203507
PC85	6	0.13591869374298948
PC85	7	0.2458753898047339
PC86	1	0.05399696350140304
PC86	2	0.0998125688965329
PC86	3	0.10963019862406065
PC86	4	0.15708207564044518
PC86	5	0.09163121079025971
PC86	6	0.19635259455055643
PC86	7	0.30107397831085336
PC87	1	0.13613686179073115
PC87	2	0.15009961684619066
PC87	3	0.09250325224241984
PC87	4	0.1850065044848398
PC87	5	0.0680684308953654
PC87	6	0.21642270335962377
PC87	7	0.22340408088735364
PC88	1	0.09735662967040748
PC88	2	0.12980883956054345
PC88	3	0.14698942126708592
PC88	4	0.07635814091796678
PC88	5	0.1336267466064418
PC88	6	0.14508046774413685
PC88	7	0.2596176791210869
PC89	1	0.09086643998790289
PC89	2	0.09828410855834391
PC89	3	0.14279011998099023
PC89	4	0.08530318856007202
PC89	5	0.15020778855143124
PC89	6	0.13351803426793896
PC89	7	0.3208141656715753
PC90	1	0.06806843089536554
PC90	2	0.1413728949365285
PC90	3	0.11388372092109234
PC90	4	0.15053595294167388
PC90	5	0.09424859662435225
PC90	6	0.12304677892623772
PC90	7	0.24478454956602624
PC91	1	0.07826801802273914
PC91	2	0.1698988683908238
PC91	3	0.10308470666409542
PC91	4	0.11644753900944105
PC91	5	0.12790139530545164
PC91	6	0.14890013184813777
PC91	7	0.33788876073231267
PC92	1	0.057596184392683325
PC92	2	0.16018938784215075
PC92	3	0.19798688384984908
PC92	4	0.08279451506448243
PC92	5	0.12059201107218076
PC92	6	0.10979272649855276
PC92	7	0.2537831874802612
PC93	1	0.06283239774956817
PC93	2	0.11170204044367682
PC93	3	0.12566479549913634
PC93	4	0.16057168313778536
PC93	5	0.09075790786048743
PC93	6	0.1309008286449338
PC93	7	0.2879818230188542
PC94	1	0.08050400961663429
PC94	2	0.19831475539707455
PC94	3	0.08050400961663429
PC94	4	0.18260665595968262
PC94	5	0.07068644746826425
PC94	6	0.1708255813816384
PC94	7	0.25918364071696876
PC95	1	0.08028584156889274
PC95	2	0.10646600729787947
PC95	3	0.1221741067352714
PC95	4	0.11693807358947417
PC95	5	0.1535903056100556
PC95	6	0.12566479549913634
PC95	7	0.30194457807431396
PC96	1	0.07254108987473373
PC96	2	0.11644753900944116
PC96	3	0.21189634147619607
PC96	4	0.09544880246675502
PC96	5	0.12790139530545153
PC96	6	0.14890013184813777
PC96	7	0.2710745990055843
PC97	1	0.09010340371726272
PC97	2	0.11911975406688968
PC97	3	0.09773928538821719
PC97	4	0.15882633875585295
PC97	5	0.07788599304373556
PC97	6	0.1481361044165167
PC97	7	0.2535112714756884
PC98	1	0.0741766857044105
PC98	2	0.08901202284529264
PC98	3	0.1186826971270567
PC98	4	0.1353724514105492
PC98	5	0.19656821711668782
PC98	6	0.10013852570095416
PC98	7	0.26518165139326744
PC99	1	0.058905598154079475
PC99	2	0.08394047736956328
PC99	3	0.119283836262011
PC99	4	0.12811967598512286
PC99	5	0.14726399538519874
PC99	6	0.1325375958466788
PC99	7	0.21500543326239008
PC100	1	0.07439555207011589
PC100	2	0.1166657521099545
PC100	3	0.12004736811314165
PC100	4	0.08961282408445781
PC100	5	0.08115878407649002
PC100	6	0.12173817611473514
PC100	7	0.273910896258154
PC101	1	0.08295774125693822
PC101	2	0.13400865895351566
PC101	3	0.1446442668069693
PC101	4	0.11486456481729912
PC101	5	0.16591548251387644
PC101	6	0.1297544158121342
PC101	7	0.29566989832601087
PC102	1	0.09839354174119663
PC102	2	0.0849762405946698
PC102	3	0.11181084288772347
PC102	4	0.11851949346098678
PC102	5	0.15206274632730388
PC102	6	0.11851949346098678
PC102	7	0.2951806252235898
